order_id,order_datetime,customer_id,region,channel,category,product,quantity,unit_price,discount_pct,revenue,cost,status,payment_method,is_member,customer_age,rating,coupon_code,sales_rep,notes
ORD-00495,2025-05-11 21:29:00,CUST-0056,Central,mobile,Books,Data Engineering,6,18.12,0,108.72,64.88,completed,paypal,False,54,4,,Evan,
ORD-00496,2026-04-30 15:21:00,CUST-0008,East,store,Electronics,Webcam,6,274.7,0,1648.2,987.52,completed,credit_card,False,20,5,,Evan,
ORD-00497,2026-01-17 20:20:00,CUST-0037,East,partner,Electronics,Webcam,6,99.31,10,0.0,0.0,cancelled,bank_transfer,True,39,4,VIP,,delayed shipment
ORD-00498,2025-10-13 16:53:00,CUST-0062,West,store,Home,Kettle,1,19.13,0,-19.13,8.74,refunded,bank_transfer,True,29,,,,delayed shipment
ORD-00499,2025-12-05 12:00:00,CUST-0037,South,mobile,Books,Machine Learning,4,763.94,20,2444.61,1769.56,pending,apple_pay,True,58,4,,Evan,delayed shipment
ORD-00500,2025-05-29 10:41:00,CUST-0101,North,store,Home,Kettle,6,26.51,15,135.2,68.03,completed,bank_transfer,False,37,,WELCOME10,Diana,priority customer
ORD-00501,2025-04-22 22:42:00,CUST-0118,West,mobile,Books,Machine Learning,6,386.07,0,2316.42,1247.66,completed,credit_card,True,55,3,,Alice,
ORD-00502,2025-10-24 14:29:00,CUST-0215,East,store,Home,Desk,1,698.2,15,593.47,327.03,completed,paypal,True,38,5,,Diana,delayed shipment
ORD-00503,2026-01-04 09:52:00,CUST-0098,South,store,Electronics,Mouse,5,813.47,0,4067.35,2337.11,pending,paypal,True,54,5,WELCOME10,Diana,
ORD-00504,2025-08-30 14:19:00,CUST-0031,South,store,Home,Lamp,2,55.96,0,0.0,0.0,cancelled,credit_card,True,66,,,Diana,
ORD-00505,2026-02-10 09:44:00,CUST-0046,Central,mobile,Electronics,Keyboard,5,96.1,0,480.5,234.62,completed,apple_pay,True,54,,,Bob,address corrected
ORD-00506,2025-09-12 18:12:00,CUST-0167,West,partner,Electronics,Monitor,2,157.06,15,267.0,131.4,pending,credit_card,False,64,2,VIP,Alice,
ORD-00507,2026-06-16 10:13:00,CUST-0089,East,web,Sports,Dumbbell,1,132.26,0,132.26,102.94,pending,credit_card,False,47,1,,Bob,
ORD-00508,2025-01-08 13:17:00,CUST-0172,East,store,Books,Statistics,3,505.08,15,1287.95,636.21,pending,paypal,True,66,1,SUMMER25,Evan,address corrected
ORD-00509,2026-05-22 10:01:00,CUST-0027,North,partner,Sports,Running Shoes,2,797.97,0,0.0,0.0,cancelled,bank_transfer,False,70,3,VIP,Chen,
ORD-00510,2025-12-02 14:09:00,CUST-0066,Central,mobile,Sports,Yoga Mat,1,488.62,0,-488.62,301.63,refunded,credit_card,True,31,1,,,priority customer
ORD-00511,2025-11-09 19:31:00,CUST-0182,South,web,Electronics,Headphones,2,96.96,15,-164.83,134.7,refunded,credit_card,False,25,4,SUMMER25,Alice,delayed shipment
ORD-00512,2025-02-28 15:21:00,CUST-0128,Central,store,Books,Statistics,1,276.35,10,248.72,160.84,completed,bank_transfer,False,26,3,SUMMER25,Alice,address corrected
ORD-00513,2026-01-06 18:00:00,CUST-0048,South,store,Home,Storage Box,5,304.11,0,1520.55,1167.6,completed,apple_pay,True,51,1,WELCOME10,Diana,priority customer
ORD-00514,2026-04-12 21:04:00,CUST-0081,Central,store,Sports,Running Shoes,1,263.27,0,263.27,170.37,completed,bank_transfer,False,50,1,,Diana,gift order
ORD-00515,2025-01-21 13:57:00,CUST-0032,East,store,Sports,Basketball,1,645.74,0,645.74,379.76,completed,bank_transfer,False,23,3,,,priority customer
ORD-00516,2026-05-22 17:42:00,CUST-0169,East,web,Sports,Water Bottle,2,584.88,10,1052.78,651.51,pending,apple_pay,False,56,4,,,address corrected
ORD-00517,2025-05-01 19:37:00,CUST-0219,Central,store,Books,Finance 101,2,127.78,20,204.45,106.74,completed,credit_card,True,69,,SUMMER25,Alice,address corrected
ORD-00518,2025-01-02 16:38:00,CUST-0175,North,partner,Books,Finance 101,1,300.14,20,-240.11,154.69,refunded,credit_card,True,33,4,,,gift order
ORD-00519,2025-08-06 18:15:00,CUST-0152,North,partner,Home,Storage Box,2,596.14,0,0.0,0.0,cancelled,paypal,False,24,5,SUMMER25,Alice,delayed shipment
ORD-00520,2025-06-13 09:22:00,CUST-0212,South,web,Sports,Dumbbell,3,466.52,20,-1119.65,591.1,refunded,bank_transfer,True,55,,,Diana,
ORD-00521,2025-01-05 19:27:00,CUST-0180,Central,mobile,Books,Finance 101,3,425.73,20,-1021.75,561.26,refunded,apple_pay,False,46,,SUMMER25,,priority customer
ORD-00522,2026-06-18 10:05:00,CUST-0174,West,mobile,Sports,Water Bottle,3,601.83,0,1805.49,934.08,completed,paypal,False,67,,,,
ORD-00523,2025-05-08 22:44:00,CUST-0181,South,mobile,Sports,Dumbbell,6,103.52,10,559.01,423.74,pending,bank_transfer,False,64,4,WELCOME10,,
ORD-00524,2025-08-06 11:52:00,CUST-0234,East,store,Home,Storage Box,6,451.73,5,2574.86,1998.38,completed,credit_card,True,26,3,,,delayed shipment
ORD-00525,2026-01-21 22:30:00,CUST-0087,West,mobile,Home,Chair,3,642.24,0,1926.72,1250.84,completed,bank_transfer,True,53,2,VIP,,
ORD-00526,2025-08-07 13:58:00,CUST-0085,South,store,Sports,Basketball,1,34.76,10,31.28,20.29,completed,credit_card,False,36,4,,,
ORD-00527,2025-12-12 15:51:00,CUST-0141,North,store,Sports,Dumbbell,3,73.64,5,209.87,145.19,pending,bank_transfer,False,53,5,,Diana,gift order
ORD-00528,2026-03-27 08:43:00,CUST-0165,South,store,Home,Chair,5,349.9,15,1487.08,992.86,completed,apple_pay,False,26,4,VIP,Bob,gift order
ORD-00529,2025-02-07 10:46:00,CUST-0208,Central,web,Electronics,Webcam,5,527.62,0,2638.1,1510.14,completed,credit_card,True,44,4,WELCOME10,Bob,address corrected
ORD-00530,2025-03-21 20:10:00,CUST-0078,East,web,Sports,Water Bottle,5,553.72,5,2630.17,1332.54,completed,paypal,False,67,5,WELCOME10,,priority customer
ORD-00531,2026-02-22 15:27:00,CUST-0214,West,web,Sports,Water Bottle,6,784.61,0,0.0,0.0,cancelled,credit_card,True,53,5,WELCOME10,Alice,
ORD-00532,2025-05-27 12:09:00,CUST-0184,South,store,Home,Desk,2,40.97,0,81.94,43.97,pending,paypal,False,18,5,SUMMER25,Diana,
ORD-00533,2025-08-05 11:55:00,CUST-0150,West,web,Sports,Basketball,2,202.76,15,344.69,172.67,completed,bank_transfer,False,26,3,,,
ORD-00534,2025-11-18 11:46:00,CUST-0033,Central,mobile,Sports,Basketball,4,231.24,25,-693.72,504.14,refunded,bank_transfer,True,35,3,,Alice,gift order
ORD-00535,2025-04-30 13:12:00,CUST-0233,North,mobile,Books,Python Basics,4,72.16,0,0.0,0.0,cancelled,bank_transfer,True,52,4,,Alice,address corrected
ORD-00536,2025-07-01 08:57:00,CUST-0092,North,partner,Home,Lamp,5,801.57,15,3406.67,1931.04,completed,apple_pay,True,51,2,WELCOME10,Diana,delayed shipment
ORD-00537,2026-01-29 22:11:00,CUST-0044,Central,mobile,Sports,Yoga Mat,6,350.57,10,1893.08,1493.2,completed,credit_card,True,51,4,,Bob,priority customer
ORD-00538,2025-09-24 11:28:00,CUST-0045,West,partner,Electronics,Headphones,4,428.83,5,1629.55,1021.82,completed,apple_pay,False,40,3,SUMMER25,,
ORD-00539,2025-08-14 22:17:00,CUST-0199,North,web,Home,Kettle,1,162.69,0,162.69,130.19,completed,bank_transfer,True,64,2,WELCOME10,Alice,
ORD-00540,2026-01-20 14:46:00,CUST-0134,West,partner,Books,Data Engineering,6,48.81,0,292.86,186.04,pending,apple_pay,False,41,5,SUMMER25,Bob,priority customer
ORD-00541,2026-03-05 17:59:00,CUST-0066,North,partner,Sports,Water Bottle,1,675.46,20,0.0,0.0,cancelled,bank_transfer,False,65,4,SUMMER25,Chen,delayed shipment
ORD-00542,2026-03-04 09:16:00,CUST-0165,East,mobile,Sports,Dumbbell,4,791.82,10,2850.55,1774.48,completed,paypal,False,58,3,WELCOME10,,delayed shipment
ORD-00543,2026-01-25 22:28:00,CUST-0036,West,web,Home,Kettle,6,246.45,15,1256.89,979.84,completed,apple_pay,True,44,3,,Alice,priority customer
ORD-00544,2025-01-19 16:44:00,CUST-0210,North,partner,Books,Python Basics,4,659.28,15,-2241.55,1829.54,refunded,apple_pay,False,30,4,,,gift order
ORD-00545,2026-03-12 08:34:00,CUST-0064,North,web,Books,Data Engineering,4,293.39,0,1173.56,696.43,completed,paypal,True,50,,SUMMER25,,
ORD-00546,2025-11-07 19:39:00,CUST-0176,South,store,Home,Storage Box,6,498.17,0,2989.02,1677.38,completed,bank_transfer,True,61,4,,,priority customer
ORD-00547,2025-05-19 12:41:00,CUST-0033,South,partner,Books,Machine Learning,4,660.05,15,-2244.17,1320.69,refunded,bank_transfer,False,61,3,,Alice,
ORD-00548,2025-08-15 18:38:00,CUST-0127,North,web,Sports,Water Bottle,2,736.16,15,-1251.47,977.2,refunded,credit_card,False,19,,SUMMER25,,
ORD-00549,2025-08-30 12:20:00,CUST-0070,Central,partner,Sports,Water Bottle,4,510.68,5,1940.58,955.71,completed,paypal,False,53,2,VIP,Evan,
ORD-00550,invalid-date,CUST-0053,Central,web,Home,Desk,1,484.14,0,-484.14,274.54,refunded,apple_pay,True,50,5,,Diana,delayed shipment
ORD-00551,2025-05-25 16:42:00,CUST-0193,South,web,Home,Kettle,2,832.59,0,-1665.18,1363.66,refunded,apple_pay,False,34,,WELCOME10,Bob,
ORD-00552,2025-11-18 18:23:00,CUST-0053,Central,web,Home,Kettle,4,730.0,0,-2920.0,2365.59,refunded,apple_pay,True,28,5,WELCOME10,Bob,gift order
ORD-00553,2025-09-15 11:54:00,CUST-0231,North,mobile,Sports,Yoga Mat,2,548.48,0,1096.96,771.23,pending,paypal,True,24,5,,Evan,gift order
ORD-00554,2026-03-19 16:24:00,CUST-0038,Central,store,Home,Chair,1,597.36,20,477.89,301.21,completed,credit_card,True,29,5,SUMMER25,,gift order
ORD-00555,2026-06-13 12:51:00,CUST-0122,Central,mobile,Electronics,Monitor,5,8.89,20,35.56,23.51,completed,apple_pay,False,26,4,SUMMER25,Evan,gift order
ORD-00556,2026-01-28 20:49:00,CUST-0176,Central,mobile,Sports,Basketball,3,651.26,25,1465.34,947.67,completed,apple_pay,False,51,3,,Diana,priority customer
ORD-00557,2025-07-17 17:20:00,CUST-0143,North,store,Home,Storage Box,5,234.2,20,936.8,638.47,completed,credit_card,False,57,1,,,gift order
ORD-00558,2025-04-28 20:00:00,CUST-0017,Central,mobile,Books,Statistics,6,171.09,5,975.21,658.22,completed,apple_pay,True,73,5,,Alice,priority customer
ORD-00559,2025-07-06 17:25:00,CUST-0201,North,store,Books,Python Basics,4,210.55,0,0.0,0.0,cancelled,credit_card,True,64,4,VIP,Evan,priority customer
ORD-00560,2025-07-16 17:45:00,CUST-0107,Central,partner,Books,Data Engineering,2,508.82,0,1017.64,464.69,completed,credit_card,False,58,,,,address corrected
ORD-00561,2026-03-04 19:56:00,CUST-0207,Central,mobile,Electronics,Keyboard,4,764.41,0,0.0,0.0,cancelled,bank_transfer,True,48,5,,Bob,
ORD-00562,2026-02-26 19:41:00,CUST-0184,South,web,Sports,Basketball,5,574.34,10,2584.53,1520.32,completed,apple_pay,True,68,5,SUMMER25,Chen,
ORD-00563,2026-03-08 09:57:00,CUST-0114,East,partner,Sports,Running Shoes,2,407.66,0,815.32,568.05,completed,credit_card,False,56,1,,Chen,
ORD-00564,2025-05-05 13:37:00,CUST-0232,South,web,Books,Machine Learning,5,469.23,20,0.0,0.0,cancelled,credit_card,False,43,,WELCOME10,Bob,
ORD-00565,2025-05-18 22:22:00,CUST-0043,East,web,Home,Chair,5,185.69,0,928.45,582.43,completed,paypal,True,50,,,Bob,address corrected
ORD-00566,2025-06-11 18:06:00,CUST-0083,East,store,Sports,Basketball,4,157.43,10,566.75,309.07,pending,bank_transfer,False,23,5,WELCOME10,Evan,delayed shipment
ORD-00567,2026-03-25 15:29:00,CUST-0158,South,store,Books,Python Basics,2,376.89,10,-678.4,520.52,refunded,apple_pay,True,49,4,,Chen,priority customer
ORD-00568,2025-10-22 21:46:00,CUST-0092,West,store,Home,Lamp,2,92.84,5,176.4,107.04,pending,credit_card,True,59,4,VIP,Alice,gift order
ORD-00569,2025-05-01 09:38:00,CUST-0057,South,partner,Books,Statistics,4,174.32,10,627.55,368.48,completed,apple_pay,False,45,,,Alice,
ORD-00570,2026-03-20 09:38:00,CUST-0180,Central,web,Books,Machine Learning,1,366.58,0,366.58,252.96,completed,bank_transfer,True,69,4,,Evan,gift order
ORD-00571,2025-08-20 10:18:00,CUST-0216,Central,partner,Sports,Water Bottle,6,403.51,0,2421.06,1952.48,completed,paypal,False,58,4,,Evan,delayed shipment
ORD-00572,2026-04-14 09:13:00,CUST-0202,Central,store,Sports,Yoga Mat,1,375.17,25,281.38,197.64,pending,bank_transfer,False,33,5,WELCOME10,Bob,
ORD-00573,2025-12-15 14:57:00,CUST-0074,North,store,Home,Desk,1,297.24,0,297.24,197.14,completed,apple_pay,False,19,5,VIP,Bob,delayed shipment
ORD-00574,2025-03-01 14:00:00,CUST-0084,East,store,Books,Machine Learning,4,699.56,10,0.0,0.0,cancelled,paypal,False,48,5,,Chen,gift order
ORD-00575,2025-03-11 15:15:00,CUST-0161,East,web,Sports,Basketball,2,586.55,15,997.13,757.05,completed,apple_pay,True,23,5,SUMMER25,Alice,priority customer
ORD-00576,2026-02-10 15:43:00,CUST-0076,East,partner,Books,Python Basics,2,662.72,0,-1325.44,783.15,refunded,bank_transfer,False,24,3,SUMMER25,,
ORD-00577,2025-12-28 09:54:00,CUST-0148,South,web,Sports,Dumbbell,5,530.33,5,2519.07,1168.61,completed,bank_transfer,True,32,4,,Chen,gift order
ORD-00578,2026-05-17 13:28:00,CUST-0120,South,mobile,Home,Storage Box,6,715.86,5,0.0,0.0,cancelled,bank_transfer,False,65,4,VIP,Alice,address corrected
ORD-00579,2025-02-24 22:43:00,CUST-0131,Central,mobile,Home,Lamp,2,750.02,0,1500.04,828.42,completed,paypal,True,55,4,,,priority customer
ORD-00580,2025-07-27 21:47:00,CUST-0001,Central,store,Books,Finance 101,4,804.51,0,3218.04,1985.84,completed,apple_pay,True,49,4,,Diana,address corrected
ORD-00581,2025-01-11 10:40:00,CUST-0118,South,store,Electronics,Monitor,5,509.46,5,2419.93,1365.47,completed,apple_pay,True,32,1,WELCOME10,Evan,
ORD-00582,2025-06-16 21:09:00,CUST-0102,West,partner,Sports,Dumbbell,5,785.17,10,-3533.26,2209.58,refunded,apple_pay,True,21,5,,Chen,address corrected
ORD-00583,2025-07-05 22:21:00,CUST-0233,Central,mobile,Home,Desk,3,114.15,0,342.45,268.95,completed,paypal,True,54,2,SUMMER25,Chen,address corrected
ORD-00584,2025-12-28 11:48:00,CUST-0057,Central,partner,Electronics,Webcam,2,147.25,0,294.5,165.66,completed,credit_card,True,63,1,,Diana,
ORD-00585,2026-03-01 18:12:00,CUST-0112,North,mobile,Electronics,Monitor,1,733.64,5,-696.96,433.21,refunded,apple_pay,True,21,1,VIP,,address corrected
ORD-00586,2025-03-21 14:31:00,CUST-0136,Central,store,Sports,Yoga Mat,2,475.46,0,0.0,0.0,cancelled,paypal,False,71,4,,Alice,priority customer
ORD-00587,2025-10-25 22:59:00,CUST-0059,South,mobile,Home,Storage Box,3,176.9,0,-530.7,389.76,refunded,apple_pay,False,40,5,SUMMER25,Bob,
ORD-00588,2026-05-02 13:23:00,CUST-0152,East,web,Books,Machine Learning,5,455.92,0,2279.6,1306.24,pending,paypal,False,29,4,,Bob,address corrected
ORD-00589,2026-06-20 19:15:00,CUST-0049,South,web,Home,Chair,1,646.01,5,613.71,295.14,completed,paypal,False,69,1,VIP,Bob,
ORD-00590,2025-12-13 15:47:00,CUST-0233,South,store,Electronics,Mouse,2,837.58,10,1507.64,770.32,completed,paypal,False,29,2,WELCOME10,Diana,gift order
ORD-00591,2026-06-22 09:19:00,CUST-0023,West,mobile,Electronics,Webcam,5,197.57,15,839.67,446.77,completed,credit_card,False,19,,,Bob,
ORD-00592,2026-05-12 17:09:00,CUST-0091,East,mobile,Electronics,Mouse,3,214.9,0,644.7,317.26,pending,apple_pay,False,34,1,,Bob,priority customer
ORD-00593,2026-05-17 22:50:00,CUST-0191,West,partner,Books,Data Engineering,3,389.68,10,1052.14,485.37,completed,paypal,True,23,2,,Bob,
ORD-00594,2026-06-29 08:42:00,CUST-0068,East,web,Books,Machine Learning,6,755.65,25,-3400.42,2689.96,refunded,credit_card,False,48,5,VIP,,priority customer
ORD-00595,2025-07-21 12:33:00,CUST-0006,Central,web,Books,Statistics,5,29.66,20,0.0,0.0,cancelled,paypal,False,30,4,VIP,Chen,gift order
ORD-00596,2025-09-25 20:58:00,CUST-0103,West,mobile,Books,Data Engineering,5,502.15,0,0.0,0.0,cancelled,bank_transfer,True,56,1,SUMMER25,Bob,
ORD-00597,2025-06-23 16:46:00,CUST-0031,Central,store,Electronics,Keyboard,1,798.99,10,719.09,408.94,pending,apple_pay,False,57,5,WELCOME10,,address corrected
ORD-00598,2026-06-02 21:59:00,CUST-0153,East,web,Home,Kettle,5,709.8,15,3016.65,2220.02,completed,bank_transfer,False,62,,,Bob,delayed shipment
ORD-00599,2025-03-24 14:32:00,CUST-0219,Central,store,Sports,Basketball,4,840.4,15,2857.36,1299.09,completed,bank_transfer,True,33,5,SUMMER25,Chen,gift order
ORD-00600,2025-08-09 18:45:00,CUST-0139,South,mobile,Books,Machine Learning,1,46.15,25,34.61,17.81,completed,credit_card,False,58,4,,Chen,delayed shipment
ORD-00601,2025-06-20 15:32:00,CUST-0237,East,partner,Sports,Basketball,6,74.83,0,448.98,349.45,completed,credit_card,True,38,1,VIP,,priority customer
ORD-00602,2025-08-20 18:55:00,CUST-0074,West,partner,Sports,Dumbbell,3,244.31,20,586.34,354.59,completed,credit_card,True,38,5,,Chen,
ORD-00603,2026-01-31 11:50:00,CUST-0081,Central,partner,Books,Data Engineering,6,749.43,0,4496.58,2288.88,completed,credit_card,True,69,2,VIP,Diana,delayed shipment
ORD-00604,2026-02-09 11:03:00,CUST-0106,Central,store,Sports,Basketball,4,240.1,15,816.34,429.25,completed,credit_card,False,72,,SUMMER25,,
ORD-00605,2025-07-23 10:16:00,CUST-0116,South,partner,Electronics,Headphones,3,67.7,15,0.0,0.0,cancelled,paypal,True,24,5,WELCOME10,Bob,delayed shipment
ORD-00606,2026-03-31 10:37:00,CUST-0080,North,web,Electronics,Monitor,6,176.19,5,-1004.28,554.76,refunded,apple_pay,True,72,,,Chen,priority customer
ORD-00607,2025-12-31 16:52:00,CUST-0099,West,mobile,Books,Machine Learning,5,727.06,15,3090.0,1717.07,completed,bank_transfer,False,44,4,,Bob,gift order
ORD-00608,2026-03-04 09:54:00,CUST-0154,West,web,Home,Desk,3,752.4,5,-2144.34,1278.22,refunded,paypal,True,45,5,VIP,Chen,
ORD-00609,2025-04-14 18:19:00,CUST-0004,South,partner,Home,Storage Box,3,143.19,0,-429.57,346.74,refunded,bank_transfer,False,42,4,WELCOME10,Chen,delayed shipment
ORD-00610,2025-03-13 10:27:00,CUST-0069,North,mobile,Electronics,Webcam,6,569.05,0,3414.3,1964.24,completed,credit_card,False,45,3,SUMMER25,Diana,address corrected
ORD-00611,2025-01-30 16:58:00,CUST-0130,Central,store,Home,Storage Box,4,323.12,10,1163.23,524.69,completed,credit_card,False,48,5,WELCOME10,Bob,
ORD-00612,2026-03-14 18:16:00,CUST-0129,West,partner,Sports,Dumbbell,4,827.92,20,-2649.34,2095.77,refunded,apple_pay,False,72,4,SUMMER25,,gift order
ORD-00613,2025-11-25 11:09:00,CUST-0128,West,partner,Sports,Yoga Mat,2,808.57,15,0.0,0.0,cancelled,bank_transfer,True,38,2,,Evan,address corrected
ORD-00614,2025-12-07 14:40:00,CUST-0089,Central,store,Sports,Basketball,5,533.45,10,0.0,0.0,cancelled,bank_transfer,True,67,3,WELCOME10,Chen,delayed shipment
ORD-00615,2025-06-22 17:44:00,CUST-0024,Central,web,Books,Statistics,4,8.36,20,0.0,0.0,cancelled,apple_pay,False,40,1,,,gift order
ORD-00616,2026-05-05 11:46:00,CUST-0077,East,store,Electronics,Keyboard,4,698.91,0,2795.64,1534.26,completed,bank_transfer,False,36,2,WELCOME10,,address corrected
ORD-00617,2025-05-08 15:36:00,CUST-0010,North,web,Sports,Yoga Mat,5,585.71,15,0.0,0.0,cancelled,bank_transfer,True,25,1,WELCOME10,,priority customer
ORD-00618,2026-01-06 18:14:00,CUST-0206,West,partner,Books,Data Engineering,2,546.36,15,928.81,618.53,completed,apple_pay,False,38,4,VIP,Alice,gift order
ORD-00619,2025-12-28 11:31:00,CUST-0135,Central,mobile,Sports,Water Bottle,1,541.8,10,0.0,0.0,cancelled,apple_pay,False,45,5,,,address corrected
ORD-00620,2025-09-02 15:47:00,CUST-0096,North,mobile,Electronics,Mouse,6,261.84,25,1178.28,654.72,completed,paypal,False,72,1,WELCOME10,,
ORD-00621,2025-01-25 20:45:00,CUST-0189,North,web,Home,Chair,4,539.51,10,1942.24,1000.64,completed,bank_transfer,True,26,4,SUMMER25,Diana,gift order
ORD-00622,2025-06-13 14:46:00,CUST-0216,East,mobile,Home,Chair,4,167.29,15,568.79,360.27,pending,paypal,True,41,5,WELCOME10,Chen,
ORD-00623,2025-09-07 08:48:00,CUST-0102,West,store,Sports,Water Bottle,6,552.03,25,2484.13,1245.1,completed,bank_transfer,True,27,4,,Evan,
ORD-00624,2025-10-12 09:35:00,CUST-0130,South,store,Home,Kettle,1,22.03,0,0.0,0.0,cancelled,bank_transfer,False,48,2,VIP,,priority customer
ORD-00625,2025-06-11 21:42:00,CUST-0009,Central,web,Sports,Dumbbell,2,641.93,0,-1283.86,690.62,refunded,apple_pay,False,43,5,,Evan,
ORD-00626,2025-10-25 09:12:00,CUST-0016,North,store,Sports,Running Shoes,6,347.96,0,0.0,0.0,cancelled,apple_pay,True,65,4,,Chen,
ORD-00627,2025-12-04 10:41:00,CUST-0202,South,store,Books,Data Engineering,3,582.98,0,1748.94,1273.82,completed,paypal,False,48,3,,Diana,gift order
ORD-00628,2025-09-17 13:21:00,CUST-0165,East,store,Electronics,Keyboard,6,478.91,25,-2155.1,1599.03,refunded,apple_pay,False,57,1,,Chen,priority customer
ORD-00629,2025-01-30 20:57:00,CUST-0095,Central,store,Electronics,Headphones,2,253.42,10,456.16,322.52,completed,bank_transfer,False,26,4,,Evan,gift order
ORD-00630,2025-12-08 11:05:00,CUST-0164,West,partner,Electronics,Headphones,3,300.31,0,900.93,406.08,completed,apple_pay,True,50,4,,Alice,delayed shipment
ORD-00631,2025-11-09 09:47:00,CUST-0237,Central,mobile,Sports,Dumbbell,2,650.41,0,1300.82,882.61,pending,apple_pay,False,70,5,,Chen,
ORD-00632,2025-05-10 09:08:00,CUST-0074,South,partner,Sports,Water Bottle,6,90.07,15,459.36,286.99,pending,bank_transfer,False,23,4,,,gift order
ORD-00633,2026-03-25 13:01:00,CUST-0179,West,store,Home,Kettle,2,759.99,15,0.0,0.0,cancelled,credit_card,True,29,4,,,
ORD-00634,2026-05-13 13:31:00,CUST-0096,East,store,Sports,Basketball,3,611.05,5,1741.49,1163.52,completed,bank_transfer,False,45,1,,Diana,address corrected
ORD-00635,2025-01-07 20:53:00,CUST-0069,South,partner,Home,Desk,6,389.39,0,2336.34,1111.05,completed,bank_transfer,False,53,4,,Chen,address corrected
ORD-00636,2025-05-16 19:11:00,CUST-0007,South,mobile,Electronics,Mouse,2,376.55,20,602.48,358.5,pending,credit_card,False,70,4,SUMMER25,Chen,
ORD-00637,2026-01-27 22:55:00,CUST-0214,Central,web,Books,Data Engineering,2,440.45,0,880.9,454.41,completed,credit_card,False,67,2,WELCOME10,Diana,priority customer
ORD-00638,2026-01-10 08:33:00,CUST-0119,South,store,Books,Python Basics,5,142.34,0,711.7,387.25,pending,apple_pay,False,62,4,WELCOME10,Diana,gift order
ORD-00639,2025-07-31 08:16:00,CUST-0123,East,store,Books,Machine Learning,3,657.29,5,-1873.28,1185.96,refunded,paypal,True,68,4,WELCOME10,Evan,gift order
ORD-00640,2025-03-25 18:58:00,CUST-0065,East,web,Electronics,Keyboard,5,776.26,25,2910.98,2340.48,completed,credit_card,True,28,2,VIP,Alice,priority customer
ORD-00641,2026-05-23 15:03:00,CUST-0054,East,partner,Sports,Water Bottle,6,599.09,0,3594.54,2218.85,completed,credit_card,True,53,1,VIP,Evan,gift order
ORD-00642,2025-05-23 18:34:00,CUST-0108,East,partner,Home,Kettle,5,794.19,15,3375.31,1790.02,completed,paypal,True,29,2,,Evan,gift order
ORD-00643,2026-02-05 09:46:00,CUST-0035,West,store,Home,Chair,3,263.24,0,789.72,522.59,completed,apple_pay,True,19,,,Bob,gift order
ORD-00644,2025-06-08 21:04:00,CUST-0229,Central,partner,Electronics,Webcam,1,279.2,5,-265.24,183.38,refunded,credit_card,True,29,,,Bob,priority customer
ORD-00645,2025-06-07 17:59:00,CUST-0061,West,web,Home,Chair,4,661.7,0,0.0,0.0,cancelled,credit_card,True,35,5,VIP,Chen,priority customer
ORD-00646,2025-08-08 18:46:00,CUST-0072,South,web,Electronics,Monitor,6,35.03,0,0.0,0.0,cancelled,apple_pay,True,33,5,SUMMER25,Alice,priority customer
ORD-00647,2026-06-12 15:45:00,CUST-0075,South,web,Home,Desk,5,743.29,10,3344.8,2193.73,completed,paypal,True,23,5,SUMMER25,Evan,
ORD-00648,2025-07-24 21:12:00,CUST-0212,East,store,Electronics,Monitor,3,565.22,20,1356.53,986.12,completed,credit_card,True,37,5,,Alice,priority customer
ORD-00649,2025-08-04 19:50:00,CUST-0003,South,web,Books,Finance 101,5,280.65,20,1122.6,548.09,pending,apple_pay,False,25,5,VIP,Chen,priority customer
ORD-00650,2025-06-09 17:31:00,CUST-0072,East,store,Books,Python Basics,4,229.3,0,917.2,417.61,completed,apple_pay,True,24,,,Chen,
ORD-00651,2025-08-07 18:23:00,CUST-0131,Central,partner,Home,Chair,2,776.89,5,0.0,0.0,cancelled,paypal,True,19,4,SUMMER25,Diana,delayed shipment
ORD-00652,2025-11-15 08:29:00,CUST-0135,South,partner,Home,Lamp,4,128.52,10,0.0,0.0,cancelled,bank_transfer,False,43,3,VIP,,delayed shipment
ORD-00653,2025-11-13 18:11:00,CUST-0220,South,partner,Books,Data Engineering,3,599.05,10,1617.43,1090.71,completed,paypal,False,35,,VIP,Bob,
ORD-00654,2025-08-18 12:31:00,CUST-0208,East,web,Electronics,Webcam,6,716.09,0,4296.54,3324.45,completed,paypal,False,19,5,,Diana,delayed shipment
ORD-00655,2025-01-01 20:25:00,CUST-0126,Central,store,Books,Finance 101,5,530.05,10,2385.22,1190.75,pending,paypal,False,55,4,,Evan,delayed shipment
ORD-00656,2025-03-08 16:40:00,CUST-0123,East,partner,Electronics,Monitor,5,632.74,0,3163.7,2352.34,completed,apple_pay,True,44,,SUMMER25,Alice,
ORD-00657,2025-10-11 08:08:00,CUST-0094,East,mobile,Sports,Dumbbell,4,601.8,0,2407.2,1589.87,completed,paypal,True,24,5,,Evan,
ORD-00658,2026-04-14 14:38:00,CUST-0118,North,partner,Electronics,Mouse,6,140.38,20,673.82,338.34,completed,credit_card,True,31,5,,Bob,priority customer
ORD-00659,2026-03-01 15:31:00,CUST-0089,West,web,Home,Chair,2,174.72,5,331.97,164.97,completed,paypal,True,23,2,SUMMER25,Chen,gift order
